Source,Target,Tweet Type
boeluxs1,anyaselalubenar,reply
boeluxs1,chilli_pari,reply
boeluxs1,faridgaban,reply
memeta206,engadgetjp,retweet
nys447,imthour,retweet
boeluxs1,mazzini_gsp,reply
boeluxs1,kegblgnunfaedh,retweet
luichito49,larissarsimeao,retweet
hburak_35,imthour,retweet
kc_tmn,kc_gameinfo,retweet
mizzle_r,imthour,retweet
karanra31657764,jadhavsanket991,retweet
fuzhouyt,gtaonlinenews,retweet
somneniecom,rozetked,retweet
chemaperez94,imthour,retweet
tw1sted2,rockstarsupport,reply
usimpbu,imthour,retweet
baptistelejeun3,rockstar_actu,retweet
eltitochuache,robertomarti_7,reply
eltitochuache,epicgames,retweet
jeka_kymblc,rozetked,retweet
gizbot,epicgames,retweet
holthausofgaga,sugarfallstan07,reply
soonkiller28,epicgamesfr,retweet
irfanabbasrizvi,thenerdmag,retweet
deacyr8r,imthour,retweet
aspecttfps,nevzeygg,retweet
foloworld,imthour,retweet
hydraendragoon,imthour,retweet
xenzhy,nevzeygg,retweet
morejdk,muleroxd,reply
plakhani22,linustech,retweet
fathumxiii,imthour,retweet
hide326,kohaku_games_vr,retweet
linooneli,hobby_consolas,retweet
miitchellmd,imthour,retweet
baki33079032,vortexczech,retweet
jony_arzuaga,wikiesqueletos,retweet
eagle1928,gamespark,retweet
phattharapha_c,redprice_50,retweet
midiahn,boeluxs1,retweet
midiahn,midiahn,retweet
wahyujambika,boeluxs1,retweet
wahyujambika,midiahn,retweet
zoelfix,boeluxs1,retweet
zoelfix,midiahn,retweet
bamzagli,boeluxs1,retweet
bamzagli,midiahn,retweet
maro_petrouchka,maro_petrouchka,retweet
maro_petrouchka,engadgetjp,retweet
boeluxs1,shitlicious,reply
yuhaini_,fl0r_geneva,reply
amomiado,chillblast,retweet
supertze,jahidul73491001,reply
supertze,rockstarsupport,retweet
supertze,rockstargames,retweet
rmakulate,imthour,retweet
tidurberdiri,boeluxs1,retweet
tidurberdiri,midiahn,retweet
harssaa,boeluxs1,retweet
harssaa,midiahn,retweet
pladachi,graysonewt,reply
x290906,hobby_consolas,retweet
brknhrt1800,eusouosena,retweet
mfirdauzra,boeluxs1,retweet
mfirdauzra,midiahn,retweet
iko_100th_sheep,gamernejp,retweet
aligamervk,hobby_consolas,retweet
kariage_head,gamespark,retweet
ka_mie_n,pladachi,retweet
khashkhodeine,eneriul_,retweet
_saintfloyd,eneriul_,retweet
itsandyayala,imthour,retweet
eroticaprincess,imthour,retweet
enusii,engadgetjp,retweet
fnaxxel,kimundi,reply
bryan_itsprince,hobby_consolas,retweet
anxgamecast,youtube,retweet
issaciams,imthour,retweet
nekojarashi_zzz,gamernejp,retweet
jaeeyongie,boeluxs1,retweet
jaeeyongie,midiahn,retweet
nittro_,rockstarsupport,reply
hdblog,hdblog,retweet
sanjidur,chillblast,retweet
nittro_,nittro_,retweet
nittro_,rockstarsupport,retweet
mariodemartinz,hdblog,retweet
mariodemartinz,hdblog,retweet
slatsss_,thekois,retweet
v9nce,imthour,retweet
dhgsundar,praxxii,reply
dhgsundar,sujank14,retweet
karasunathan,configgamer,retweet
dazzyds,rockstarsupport,reply
maxinweb82,engadget,retweet
lucas19958646,derrotdevi,retweet
xmaarybluex,javilannister,retweet
khandrob,imthour,retweet
looneysaints,gadgets360,retweet
lucasbridon,bitfut,retweet
anicend_fezz,instantgamingen,retweet
julianleedham,instantgamingen,retweet
icebear_tv_,instantgamingde,retweet
dotdot_t,instantgamingen,retweet
ramngvp,instantgamingen,retweet
meghnabasu2,gadgets360,retweet
tiago_jdm,instantgamingen,retweet
regamertron,dealixo,retweet
2001pauserra,instantgaminges,retweet
espery27,instantgaminges,retweet
boogiemanftw,instantgaminges,retweet
antoniomc93,instantgaminges,retweet
mercuryo25,instantgaminges,retweet
baluvysya7,gadgets360,retweet
tmo_gamingcom,instantgamingde,retweet
andy4279,bitfut,retweet
bsaiganesh4,gadgets360,retweet
debbietalbot,imthour,retweet
zerostratege,instantgamingen,retweet
_arashsuhaizi,tech_lagi,retweet
mariocarabantes,instantgaminges,retweet
lucaxcrf_,xngmligax,retweet
lucaxcrf_,vinisz__,retweet
companvictor,instantgaminges,retweet
herrtornado,instantgamingde,retweet
madmaxdante,imthour,retweet
latorresaul,instantgaminges,retweet
falleny3,imthour,retweet
shadydebbybtw,shiinabr,retweet
gordaken,instantgaminges,retweet
stoke_style,rozetked,retweet
superzachman30,imthour,retweet
gagiie,imthour,retweet
jorxmendogtamta,instantgaminges,retweet
demoinc_,imthour,retweet
poljeux,configgamer,retweet
kholinmr,configgamer,retweet
yuroth94,instantgaminges,retweet
marshmelloblu,instantgaminges,retweet
qbamkn86,xkom_pl,reply
gunny47882911,teff3n,retweet
gunny47882911,bruhitsbigsam,retweet
m_valladares027,bitfut,retweet
jtytoficial,instantgaminges,retweet
pablete213,instantgaminges,retweet
noirovdk,instantgamingen,retweet
mugiwara13000,configgamer,retweet
maykelox1,instantgaminges,retweet
transparentbear,justboony,reply
bernardoluigi2,bitfut,retweet
hiraidie,ryuudzinka,reply
ibaiberrocal,instantgaminges,retweet
xijet13_2,instantgaminges,retweet
xoxomint,instantgamingen,retweet
dr_hinfectos,hobby_consolas,retweet
_diogo_lopes18,bitfut,retweet
revillo2001,instantgamingde,retweet
lulutiemy,not_orisa,reply
gihan_kavinda99,linustech,retweet
the_rockstar6,rockstarsupport,reply
julius_hin,cnbcindonesia,retweet
__mhary16,bitfut,retweet
justthedazz,instantgamingen,retweet
pepejrking,bitfut,retweet
manuel98796880,hobby_consolas,retweet
vincetrain,topkaku,reply
icyvenomzy,imthour,retweet
introcanvas,httech,retweet
introcanvas,httweets,retweet
shamimuzzaman96,oscgamed,retweet
hood241996,boxtercrab,retweet
hood241996,miguel_oconnor,retweet
nathaliestherr,imthour,retweet
gamecraft82,nengohd,reply
uplay555,rockstarsupport,reply
prxtyl3xn_hd,instantgamingde,retweet
tradedarkk,instantgamingen,retweet
joaquinnig,imthour,retweet
k8enator,imthour,retweet
yyeiji,greenlight_tomo,retweet
yyeiji,engadgetjp,retweet
redfox992,rozetked,retweet
neszi8,nvidiagfn,reply
jinzox2000,imthour,retweet
thotdaughter,imthour,retweet
quadradoge,rockstarsupport,reply
galang_ew,boeluxs1,retweet
galang_ew,midiahn,retweet
nuttybluerice,imthour,retweet
stilesmac,imthour,retweet
joaoamorimgames,instantgamingen,retweet
afczane_,imthour,retweet
pingobxerika,instantgaminges,retweet
mpy443,engadgetjp,retweet
shibaken101752,gamespark,retweet
nikoyote_,imthour,retweet
junor_31,imthour,retweet
gabrielsgonca,bitfut,retweet
joeysblock,imthour,retweet
noodleonwifi,imthour,retweet
niuhuskiejohn,imthour,retweet
realjackens3,imthour,retweet
cwazupj,imthour,retweet
emmmmmssssssss,imthour,retweet
kinomiyamichiru,imthour,retweet
pashagod,rozetked,retweet
miguelamedina_,imthour,retweet
theycallmeazam,tech_lagi,retweet
christophe_ra,imthour,retweet
afirefull,jvcom,retweet
c_cho_samer,oldschool_kidd,retweet
chimera_yuu,gamernejp,retweet
_walfie_,imthour,retweet
wolfie2k,gtaonlinenews,retweet
soundcheck_matt,imthour,retweet
zachary96237054,gtaonlinenews,retweet
rxnaxx,ian_archery,retweet
drago_gaming,configgamer,retweet
menezes_kevyn,bitfut,retweet
sunnyalf1,gtaonlinenews,retweet
2coolgamerz,imthour,retweet
muchy00471301,mikechieknows,retweet
geoppls,imthour,retweet
coddobtw,epicgames,reply
katrinakovell,imthour,retweet
theosamayassin,mogalal05365050,reply
itsarareis,_poison_heart,reply
dianmartana,esteamadu,reply
brysonspam,imthour,retweet
alexweinberg4,xboxwire,reply
alexweinberg4,xboxp3,retweet
_kims__,tech_lagi,retweet
dawnfirebreez,imthour,retweet
marcwes_sanon,imthour,retweet
just4m1g,cyber_ru,retweet
breezeac,epicgameses,reply
breezeac,rockstargames,retweet
breezeac,epicgames,reply
breezeac,rockstargames,retweet
reppeguerrero,iorilicea,retweet
leafymac,imthour,retweet
breezeac,fortniteglat,reply
dewitte,imthour,retweet
mikeaglro7,gtaonlinenews,retweet
syake_1222,h1g_ch,retweet
dhinton22,arpprat,retweet
tonybarrientez,imthour,retweet
mikeaglro7,gtanet,retweet
mikeaglro7,gtaseries,retweet
mirandamtzq,imthour,retweet
ebananito,youtube,retweet
trefoil,imthour,retweet
cyber_angel_1,epicgames,reply
webdebu,youtube,retweet
unshodcrowd5140,imthour,retweet
codemarkw,shiinabr,retweet
rebeldegoficial,ladyreahofi,reply
lcpdfr,ricanpradag,reply
ivan62693202,fireincalro,reply
ivan62693202,epicgames,retweet
b0nt0ki,imthour,retweet
itsdurarara,imthour,retweet
nappyheadblkgrl,makeuseof,retweet
anthonyn3kofire,thegrefg,reply
juliang4456,imthour,retweet
ghippa48,imthour,retweet
stevelucxxs,derrotdevi,retweet
stevenyangxx,makeuseof,retweet
actu_jv,epicgames,retweet
actu_jv,epicgamesfr,retweet
acoughs11,imthour,retweet
mohamiri2,gornlou,retweet
prestoncline576,imthour,retweet
ktl_bastien,bostonbrad_,retweet
alexsandrob17,youtube,retweet
nillenilsdotter,barack_08bama,retweet
actualbrownbear,thekois,retweet
imako222,instantgaminges,retweet
ortograf1,onilinkpokebip,retweet
noobleon,imthour,retweet
tinueldis,imthour,retweet
sasu_sama,oldschool_kidd,retweet
kavinguyen,rockstarsupport,reply
sasu_sama,rockstar_actu,retweet
podcastorama1,geekzonefr,retweet
n7ghostface,imthour,retweet
ellidilorenzo,imthour,retweet
defectivejelly2,nvidiagfn,reply
wannchats,tnwso,retweet
controlwolf,imthour,retweet
muhammadadinab1,engadgetgaming,retweet
isralit,bostonbrad_,retweet
nintendude1285,imthour,retweet
idpbatista,youtube,retweet
_nutder,tnwso,retweet
koalagawd,imthour,retweet
jerryearlesjr,bronzewell88,reply
beekaypotter,imthour,retweet
asyraf263__,tech_lagi,retweet
bassbooster17,steam,reply
garrett_may29,nevzeygg,retweet
longlivealtory,oscgamed,retweet
the8o8,imthour,retweet
jp_santhos,nvidiagfn,reply
_louisparis_,imthour,retweet
fakejapanemoji,imthour,retweet
venusvaillant,epicgames,reply
venusvaillant,rockstargames,retweet
mijaelandres4,soytatenga,reply
itshoskii,imthour,retweet
ilyatakoykakoy1,youtube,retweet
fhuris_,onilinkpokebip,retweet
z4ck__,tech_lagi,retweet
aldo199,rnarcoxd,retweet
bonyzin,bitfut,retweet
kobemaniggaa__,kay_erl,retweet
hahahapeach,redprice_50,retweet
__hipopo,redprice_50,retweet
tantanods,redprice_50,retweet
psycheportz_,redprice_50,retweet
kaewkaewwtnp,redprice_50,retweet
newohohae,redprice_50,retweet
peachuraspberry,redprice_50,retweet
mamijungzz,redprice_50,retweet
baekink,redprice_50,retweet
iinew_sw,redprice_50,retweet
arsalanansari__,tahreemkhann,retweet
mookmm_,redprice_50,retweet
candremaciel,imnotaweirdo,reply
hi_saruta,redprice_50,retweet
ywenxiu,redprice_50,retweet
nachosnutt,redprice_50,retweet
seldaeiei,redprice_50,retweet
the_b_me,redprice_50,retweet
yuukung,redprice_50,retweet
bht_r48,redprice_50,retweet
luckstur,imthour,retweet
pyisp_,redprice_50,retweet
tosunnsea,redprice_50,retweet
mtdamnkid,redprice_50,retweet
mynameisazib_,tech_lagi,retweet
liilmeow_iintah,redprice_50,retweet
smile_jamilla,redprice_50,retweet
dicededed,youtube,retweet
destinyof101,redprice_50,retweet
cgmpls,cmgfivem,retweet
yydcten,redprice_50,retweet
felipenhorj,adrenaline,retweet
mattymoynihan,imthour,retweet
guaetama_jbkk,redprice_50,retweet
carlosgamer98_y,sfdxpro,reply
carlosgamer98_y,shrek_dice,retweet
ppimadox_,redprice_50,retweet
lai7_n,redprice_50,retweet
meweeeees,redprice_50,retweet
cocodazzling,redprice_50,retweet
iuuu2542,redprice_50,retweet
timmern_,rockstarsupport,reply
pexxx98,redprice_50,retweet
lebergfx,rockstargames,reply
kevinhttt,darealbarny,retweet
chromosomemm,redprice_50,retweet
karolynepachec2,tocs_x,retweet
minnieptcy,redprice_50,retweet
kevin_is_cuteaf,imthour,retweet
blind_ian,imthour,retweet
kilig_wisy,redprice_50,retweet
mamorandom,imthour,retweet
ugochukwu_alvin,imthour,retweet
yungjbliss,imthour,retweet
520x_,redprice_50,retweet
alexweinberg4,radcharzrd,reply
alexweinberg4,pokemon,retweet
jiri1998,redprice_50,retweet
srcployy,redprice_50,retweet
gen_knowledge55,imthour,retweet
swayamshah18,stufflistings,reply
haha_okayiwill,imthour,retweet
bentancur27,arial360,reply
lucas20053112,instantgamingen,retweet
ramshackledritz,imthour,retweet
pauloextreme27,adrenaline,retweet
tormentohp,instantgaminges,retweet
djpanchi1,masjuegoss,retweet
ryanbrigandi,imthour,retweet
fay_45023,redprice_50,retweet
acnhgiveawayz,shxnku,retweet
jmarks2015,imthour,retweet
pinupprincess05,imthour,retweet
wpggamers,imthour,retweet
gufferbeatz,dj2mflex,reply
joojoobah,imthour,retweet
7ammag,uncle876,retweet
zisohaaa,rockstar_actu,retweet
rush_ix,gamesmagazin_de,retweet
beaunoiiz,redprice_50,retweet
flowershakur,retroronin1,retweet
instabeztaseur,rockstar_actu,retweet
benjahottdel,mikechieknows,retweet
juchtervbergen,juchtervbergen,retweet
_tutuii,iamshadau,retweet
electronicsixe,retroronin1,retweet
sombracktar,uzumaklkawaki,reply
sombracktar,maitreoda,retweet
yayforzig,darkweebpod,retweet
zxcvbnlkai,redprice_50,retweet
jbjbfm,redprice_50,retweet
lesleybugerg,rockstargames,reply
healshot,gtaonlinenews,retweet
henzo00890141,nvidiagfn,reply
xhsjjdje,nvidiagfn,reply
usuratonkachi88,gamesmagazin_de,retweet
imjayrodriguez6,imthour,retweet
lltan_,redprice_50,retweet
justfontesmaria,hoftarthur,retweet
bigdinosaur70,woodenspoon14,reply
eltiozoner,nvidiagfn,reply
eltiozoner,rockstargames,retweet
zamanifrm5th,___bechiro,retweet
siminarystudios,imthour,retweet
vini_nelvo,henriique_jh,reply
xyoticc,imthour,retweet
egayboi,scewter,retweet
zxcthxhvmxn_,cockjakewatson,retweet
mitchell_n_hang,sonoharamusic,reply
neppercsgo,i_am_wildcat,retweet
jp_santhos,nvidiagfn,reply
screable,thiefpliskin,reply
screable,cnbkrtl,retweet
screable,pirateninca,retweet
tkennethrblx,imthour,retweet
andyads23,jelssreboucas,reply
raerangga2,murdockcruz,retweet
raerangga2,murdockcruz,retweet
doiwannawallows,tocs_x,retweet
spartan_amj123,jeshua_revan,retweet
nfleeur,nfleeur,retweet
masarastres,nfleeur,retweet
remondayy,gtaonlinenews,retweet
maurilhaum,nfleeur,retweet
bayobestgirl04,eenergyze,retweet
avcnarrador,nfleeur,retweet
guiii_bm,nfleeur,retweet
teff3n,teff3n,retweet
gabaroba,letxcxa_,retweet
alexwellsdrums,cockjakewatson,retweet
oeireo,imthour,retweet
dionysusgemini,imthour,retweet
law171,xhsjjdje,retweet
law171,nvidiagfn,retweet
law171,nvidiagfn,retweet
grandtomcat,imthour,retweet
dayah_shamsudin,tech_lagi,retweet
carlos63559741,nvidiagfn,reply
be_funnytastic,gamesmagazin_de,retweet
httech,httweets,retweet
foreversleepinq,imthour,retweet
marileixon,derrotdevi,retweet
spanholo2000,iamshadau,retweet
naj_i_jan,nnajiowoh,retweet
trodear,imthour,retweet
joogabr35302457,paitambemjoga,reply
takobtakobtakob,redprice_50,retweet
eulaiscruz,tocs_x,retweet
oceeangirl,pastelowarzezba,retweet
reinaldex2,otakaisolada,reply
whispymound,verge,retweet
alonso06065063,jeshua_revan,retweet
desmume88,instantgamingen,retweet
potedeplastico,nfleeur,retweet
180520fa,iamamikrokosmos,retweet
nerdn_oficial,epicgames,retweet
gabrieulenzi,matheusdaring_,retweet
alecaithehuno,instantgaminges,retweet
botj2s,nerdn_oficial,retweet
botj2s,epicgames,retweet
hansenprtm,imthour,retweet
mistermexy,imthour,retweet
sageragnar,imthour,retweet
antonio_killer_,instantgaminges,retweet
droidplaygamer1,cahcildis,reply
louisianavader,imthour,retweet
dfeliz_navidad,imthour,retweet
dfhr99253418,imthour,retweet
chechulykaon,instantgaminges,retweet
droidplaygamer1,forevitao,reply
afrxciii,instantgamingen,retweet
potatoek1ng,imthour,retweet
polarbearzftw,imthour,retweet
hairywriter0,imthour,retweet
earth_742,imthour,retweet
alexandertamu,johnma_24,reply
delfiuwuuwu,srtalyna,retweet
ashsharkcosplay,juanitosay,reply
eimanfbk,imthour,retweet
ggserick,imthour,retweet
zzyrian,imthour,retweet
wa_tshibanda,rockstar_actu,retweet
guitaro52,imthour,retweet
nasirmughalpk,mefixerr,reply
octobersapphire,imthour,retweet
rndmmxcn,imthour,retweet
pollito_verde,yangcliu,retweet
rubber42690118,mikechieknows,retweet
lordvader,gtaonlinenews,retweet
reenarinn,redprice_50,retweet
argentopato,welliggerardo,reply
argentopato,santinovera_,retweet
argentopato,ivan62693202,retweet
argentopato,epicgames,retweet
lawaviles,imthour,retweet
famyfacu,iorilicea,retweet
web_wala,youtube,retweet
mathew0902,jonathanbml,retweet
lichiiii_,inadi_ar,retweet
hdblog,hdblog,retweet
hdblog,hdblog,retweet
fi77y_,i_am_wildcat,retweet
inadiarg,inadi_ar,retweet
schecox,inadi_ar,retweet
gilberto__423,imthour,retweet
